player_id,season,player,pfr_id,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,loaded
00-0037132,2023,Britain Covey,CoveBr00,PHI,26.0,WR,16.0,0.0,6.0,4.0,42.0,0.0,2.0,16.0,4.0,26.0,6.5,8.7,1.0,4.0,0.0,0.0,0.0,86.8,2024-09-04
00-0036331,2023,Devin Duvernay,DuveDe00,BAL,26.0,WR,13.0,1.0,9.0,4.0,18.0,0.0,,1.0,0.3,17.0,4.3,9.0,0.0,,1.0,0.111,0.0,51.6,2024-09-04
00-0030068,2023,Marquise Goodwin,GoodMa00,CLE,33.0,WR,12.0,0.0,13.0,4.0,67.0,0.0,1.0,46.0,11.5,21.0,5.3,30.1,0.0,,2.0,0.154,2.0,9.6,2024-09-04
00-0037569,2023,Peyton Hendershot,HendPe01,DAL,24.0,TE,8.0,1.0,7.0,4.0,38.0,0.0,1.0,10.0,2.5,28.0,7.0,3.9,0.0,,2.0,0.28600000000000003,0.0,72.3,2024-09-04
00-0037299,2023,Keaontay Ingram,IngrKe01,ARI,24.0,RB,8.0,1.0,4.0,4.0,26.0,0.0,1.0,-5.0,-1.3,31.0,7.8,-1.3,0.0,,0.0,0.0,0.0,93.7,2024-09-04
00-0038821,2023,Rakim Jarrett,JarrRa00,TB,22.0,WR,10.0,0.0,9.0,4.0,60.0,0.0,1.0,33.0,8.3,27.0,6.8,15.8,0.0,,0.0,0.0,0.0,66.9,2024-09-04
00-0037745,2023,Velus Jones,JoneVe00,CHI,26.0,WR,14.0,0.0,7.0,4.0,20.0,0.0,1.0,5.0,1.3,15.0,3.8,12.4,0.0,,1.0,0.14300000000000002,0.0,62.2,2024-09-04
00-0024243,2023,Marcedes Lewis,LewiMa00,CHI,39.0,TE,17.0,4.0,5.0,4.0,29.0,1.0,2.0,0.0,0.0,29.0,7.3,1.8,0.0,,0.0,0.0,0.0,130.4,2024-09-04
00-0033251,2023,Zach Pascal,PascZa00,ARI,29.0,WR,14.0,1.0,15.0,4.0,19.0,0.0,1.0,7.0,1.8,12.0,3.0,10.7,1.0,4.0,1.0,0.067,2.0,0.0,2024-09-04
00-0034414,2023,Boston Scott,ScotBo02,PHI,28.0,RB,15.0,0.0,6.0,4.0,52.0,0.0,2.0,9.0,2.3,43.0,10.8,5.2,0.0,,1.0,0.16699999999999998,0.0,93.7,2024-09-04
00-0038809,2023,Ben Sims,SimsBe00,GB,23.0,TE,17.0,1.0,6.0,4.0,21.0,1.0,3.0,3.0,0.8,18.0,4.5,5.0,0.0,,0.0,0.0,0.0,111.8,2024-09-04
00-0036841,2023,Austin Trammell,TramAu00,LA,25.0,WR,16.0,0.0,7.0,4.0,29.0,0.0,2.0,-6.0,-1.5,35.0,8.8,3.6,0.0,,0.0,0.0,1.0,27.4,2024-09-04
00-0038797,2023,Emanuel Wilson,WilsEm00,GB,24.0,RB,7.0,0.0,5.0,4.0,23.0,0.0,1.0,-7.0,-1.8,30.0,7.5,-0.8,0.0,,0.0,0.0,0.0,85.8,2024-09-04
00-0033296,2023,Alex Armah,ArmaAl00,WAS,29.0,RB,8.0,0.0,3.0,3.0,13.0,0.0,1.0,-14.0,-4.7,27.0,9.0,-4.7,0.0,,0.0,0.0,0.0,84.7,2024-09-04
00-0034433,2023,Nick Bawden,BawdNi00,NYJ,27.0,FB,16.0,2.0,3.0,3.0,21.0,0.0,1.0,-1.0,-0.3,22.0,7.3,-0.3,0.0,,0.0,0.0,0.0,95.8,2024-09-04
00-0035099,2023,Khari Blasingame,BlasKh00,CHI,27.0,FB,16.0,2.0,6.0,3.0,2.0,0.0,,-3.0,-1.0,5.0,1.7,1.8,0.0,,1.0,0.16699999999999998,0.0,56.2,2024-09-04
00-0035703,2023,Miles Boykin,BoykMi00,PIT,27.0,WR,17.0,0.0,4.0,3.0,17.0,0.0,,15.0,5.0,2.0,0.7,4.8,0.0,,1.0,0.25,0.0,82.3,2024-09-04
00-0031595,2023,Michael Burton,BurtMi00,DEN,31.0,FB,17.0,3.0,3.0,3.0,8.0,0.0,2.0,2.0,0.7,6.0,2.0,0.7,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0032128,2023,Chris Conley,ConlCh00,SF,31.0,WR,8.0,0.0,6.0,3.0,69.0,0.0,2.0,41.0,13.7,28.0,9.3,12.3,0.0,,0.0,0.0,0.0,91.7,2024-09-04
00-0038667,2023,Elijah Cooks,CookEl00,JAX,25.0,WR,9.0,0.0,4.0,3.0,38.0,0.0,2.0,30.0,10.0,8.0,2.7,8.3,0.0,,1.0,0.25,0.0,104.2,2024-09-04
00-0037410,2023,Jashaun Corbin,CorbJa01,NYG,23.0,RB,6.0,0.0,3.0,3.0,12.0,0.0,1.0,-1.0,-0.3,13.0,4.3,-0.3,1.0,3.0,0.0,0.0,0.0,83.3,2024-09-04
00-0037252,2023,Greg Dulcich,DulcGr00,DEN,23.0,TE,2.0,1.0,4.0,3.0,25.0,0.0,2.0,20.0,6.7,5.0,1.7,5.8,0.0,,0.0,0.0,1.0,51.0,2024-09-04
00-0032144,2023,Melvin Gordon,GordMe00,BAL,30.0,RB,4.0,0.0,3.0,3.0,46.0,0.0,3.0,18.0,6.0,28.0,9.3,6.0,0.0,,0.0,0.0,0.0,118.7,2024-09-04
00-0037286,2023,Kevin Harris,HarrKe01,NE,23.0,RB,4.0,0.0,3.0,3.0,58.0,0.0,2.0,-1.0,-0.3,59.0,19.7,-0.3,0.0,,0.0,0.0,0.0,118.7,2024-09-04
00-0038738,2023,Hunter Luepke,LuepHu00,DAL,23.0,RB,17.0,0.0,4.0,3.0,18.0,0.0,1.0,2.0,0.7,16.0,5.3,-0.5,0.0,,0.0,0.0,0.0,83.3,2024-09-04
00-0037525,2023,Jordan Mason,MasoJo00,SF,24.0,RB,17.0,0.0,4.0,3.0,31.0,0.0,1.0,8.0,2.7,23.0,7.7,3.0,1.0,3.0,0.0,0.0,0.0,96.9,2024-09-04
00-0035045,2023,DJ Montgomery,MontDJ01,IND,27.0,WR,7.0,0.0,8.0,3.0,56.0,1.0,3.0,28.0,9.3,28.0,9.3,12.1,0.0,,1.0,0.125,0.0,102.1,2024-09-04
00-0037291,2023,Jalen Nailor,NailJa00,MIN,24.0,WR,6.0,1.0,6.0,3.0,29.0,0.0,1.0,8.0,2.7,21.0,7.0,9.0,0.0,,1.0,0.16699999999999998,0.0,63.9,2024-09-04
00-0036269,2023,LaMical Perine,PeriLa00,KC,25.0,RB,3.0,1.0,5.0,3.0,33.0,0.0,1.0,1.0,0.3,32.0,10.7,0.4,0.0,,1.0,0.2,0.0,79.6,2024-09-04
00-0033576,2023,Eric Saubert,SaubEr00,2TM,29.0,TE,10.0,1.0,3.0,3.0,12.0,0.0,1.0,6.0,2.0,6.0,2.0,2.0,0.0,,0.0,0.0,0.0,83.3,2024-09-04
00-0036984,2023,Trey Sermon,SermTr00,IND,24.0,RB,14.0,0.0,6.0,3.0,13.0,0.0,0.0,7.0,2.3,6.0,2.0,1.8,0.0,,3.0,0.5,0.0,56.2,2024-09-04
00-0034928,2023,Steven Sims,SimsSt00,HOU,26.0,WR,3.0,0.0,3.0,3.0,25.0,0.0,1.0,-2.0,-0.7,27.0,9.0,-0.7,0.0,,0.0,0.0,0.0,101.4,2024-09-04
00-0030968,2023,Keith Smith,SmitKe03,ATL,31.0,FB,13.0,6.0,3.0,3.0,33.0,0.0,1.0,18.0,6.0,15.0,5.0,6.0,0.0,,0.0,0.0,0.0,112.5,2024-09-04
00-0036429,2023,Charlie Woerner,WoerCh00,SF,26.0,TE,17.0,2.0,3.0,3.0,32.0,0.0,1.0,12.0,4.0,20.0,6.7,4.0,0.0,,0.0,0.0,0.0,111.1,2024-09-04
00-0038608,2023,Kayshon Boutte,BoutKa00,NE,21.0,WR,5.0,0.0,7.0,2.0,19.0,0.0,1.0,9.0,4.5,10.0,5.0,17.9,0.0,,2.0,0.28600000000000003,0.0,39.6,2024-09-04
00-0036158,2023,JK Dobbins,DobbJK00,BAL,25.0,RB,1.0,1.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,15.0,7.5,1.0,1.0,2.0,0.0,0.0,0.0,78.5,2024-09-04
00-0038862,2023,Elijah Dotson,DotsEl00,LAC,24.0,RB,4.0,0.0,2.0,2.0,13.0,0.0,,-1.0,-0.5,14.0,7.0,-0.5,0.0,,0.0,0.0,0.0,93.7,2024-09-04
00-0033118,2023,Kenyan Drake,DrakKe00,2TM,29.0,RB,3.0,0.0,3.0,2.0,31.0,0.0,,-5.0,-2.5,36.0,18.0,-1.3,1.0,2.0,0.0,0.0,0.0,100.7,2024-09-04
00-0035657,2023,Damien Harris,HarrDa06,BUF,26.0,RB,6.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,,0.0,0.0,0.0,100.0,2024-09-04
00-0035934,2023,Trishton Jackson,JackTr02,MIN,25.0,WR,7.0,0.0,4.0,2.0,9.0,0.0,,2.0,1.0,7.0,3.5,4.0,0.0,,1.0,0.25,0.0,56.2,2024-09-04
00-0036427,2023,Tyler Johnson,JohnTy00,LA,25.0,WR,1.0,0.0,3.0,2.0,8.0,1.0,1.0,7.0,3.5,1.0,0.5,5.3,0.0,,0.0,0.0,0.0,109.7,2024-09-04
00-0031484,2023,Chris Manhertz,ManhCh00,DEN,31.0,TE,16.0,4.0,4.0,2.0,16.0,0.0,1.0,6.0,3.0,10.0,5.0,3.0,0.0,,0.0,0.0,0.0,60.4,2024-09-04
00-0036336,2023,Anthony McFarland,McFaAn00,PIT,25.0,RB,3.0,0.0,2.0,2.0,11.0,0.0,1.0,4.0,2.0,7.0,3.5,2.0,0.0,,0.0,0.0,0.0,89.6,2024-09-04
00-0037282,2023,James Mitchell,MitcJa00,DET,24.0,TE,15.0,1.0,2.0,2.0,28.0,0.0,1.0,16.0,8.0,12.0,6.0,8.0,0.0,,0.0,0.0,0.0,118.7,2024-09-04
00-0036590,2023,Quintin Morris,MorrQu00,BUF,24.0,TE,15.0,0.0,3.0,2.0,26.0,1.0,1.0,21.0,10.5,5.0,2.5,11.0,0.0,,1.0,0.33299999999999996,0.0,133.3,2024-09-04
00-0033854,2023,Dare Ogunbowale,OgunDa00,HOU,29.0,RB,12.0,0.0,7.0,2.0,18.0,0.0,0.0,13.0,6.5,5.0,2.5,4.4,0.0,,0.0,0.0,1.0,0.0,2024-09-04
00-0036727,2023,Adam Prentice,PrenAd00,NO,26.0,FB,13.0,1.0,3.0,2.0,12.0,0.0,0.0,4.0,2.0,8.0,4.0,3.7,0.0,,0.0,0.0,0.0,74.3,2024-09-04
00-0037277,2023,Teagan Quitoriano,QuitTe00,HOU,23.0,TE,7.0,5.0,3.0,2.0,33.0,0.0,2.0,15.0,7.5,18.0,9.0,5.0,1.0,2.0,0.0,0.0,0.0,103.5,2024-09-04
00-0038611,2023,Chris Rodriguez,RodrCh00,WAS,23.0,RB,13.0,0.0,2.0,2.0,12.0,0.0,1.0,-7.0,-3.5,19.0,9.5,-3.5,0.0,,0.0,0.0,0.0,91.7,2024-09-04
00-0030663,2023,Willie Snead,SneaWi00,SF,31.0,WR,4.0,0.0,3.0,2.0,14.0,0.0,,11.0,5.5,3.0,1.5,6.0,0.0,,0.0,0.0,0.0,77.1,2024-09-04
00-0035480,2023,Malik Taylor,TaylMa01,NYJ,28.0,WR,3.0,0.0,4.0,2.0,13.0,0.0,,6.0,3.0,7.0,3.5,22.3,0.0,,0.0,0.0,0.0,57.3,2024-09-04
00-0038951,2023,Sean Tucker,TuckSe00,TB,22.0,RB,11.0,0.0,2.0,2.0,9.0,0.0,0.0,-3.0,-1.5,12.0,6.0,-1.5,0.0,,0.0,0.0,0.0,85.4,2024-09-04
00-0036450,2023,KeShawn Vaughn,VaugKe00,TB,26.0,RB,6.0,0.0,5.0,2.0,2.0,0.0,,1.0,0.5,1.0,0.5,-0.4,0.0,,1.0,0.2,0.0,47.9,2024-09-04
00-0034575,2023,David Wells,WellDa00,TB,28.0,TE,5.0,0.0,2.0,2.0,-10.0,0.0,1.0,1.0,0.5,-11.0,-5.5,0.5,1.0,2.0,0.0,0.0,0.0,79.2,2024-09-04
00-0030874,2023,Damien Williams,WillDa05,ARI,31.0,RB,3.0,0.0,2.0,2.0,12.0,0.0,0.0,1.0,0.5,11.0,5.5,0.5,0.0,,0.0,0.0,0.0,91.7,2024-09-04
00-0036510,2023,Kenny Yeboah,YeboKe00,NYJ,25.0,TE,5.0,1.0,4.0,2.0,28.0,0.0,1.0,8.0,4.0,20.0,10.0,4.8,1.0,2.0,0.0,0.0,0.0,72.9,2024-09-04
00-0038555,2023,Tank Bigsby,BigsTa00,JAX,22.0,RB,17.0,0.0,4.0,1.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,1.5,0.0,,2.0,0.5,2.0,0.0,2024-09-04
00-0036132,2023,Ben Bredeson,BredBe00,NYG,25.0,G,16.0,16.0,1.0,1.0,0.0,0.0,,-2.0,-2.0,2.0,2.0,-2.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0035100,2023,Jake Browning,BrowJa08,CIN,27.0,QB,9.0,7.0,1.0,1.0,-7.0,0.0,0.0,-7.0,-7.0,0.0,0.0,-7.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0036124,2023,Khalil Dorsey,DorsKh00,DET,25.0,CB,13.0,2.0,1.0,1.0,31.0,0.0,1.0,22.0,22.0,9.0,9.0,22.0,0.0,,0.0,0.0,0.0,118.7,2024-09-04
00-0038632,2023,Colton Dowell,DoweCo00,TEN,24.0,WR,10.0,1.0,2.0,1.0,3.0,0.0,,3.0,3.0,0.0,0.0,20.0,0.0,,0.0,0.0,1.0,16.7,2024-09-04
00-0034073,2023,Ross Dwelley,DwelRo00,SF,28.0,TE,12.0,0.0,2.0,1.0,12.0,0.0,1.0,0.0,0.0,12.0,12.0,8.5,0.0,,0.0,0.0,0.0,68.7,2024-09-04
00-0036504,2023,Brandin Echols,EchoBr00,NYJ,26.0,CB,14.0,1.0,1.0,1.0,18.0,0.0,1.0,10.0,10.0,8.0,8.0,10.0,0.0,,0.0,0.0,0.0,118.7,2024-09-04
00-0036857,2023,Chris Evans,EvanCh02,CIN,26.0,RB,8.0,0.0,1.0,1.0,-1.0,0.0,,-1.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0036646,2023,Simi Fehoko,FehoSi00,LAC,26.0,WR,6.0,0.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,7.0,7.0,9.0,0.0,,1.0,0.5,0.0,102.1,2024-09-04
00-0037654,2023,Tucker Fisk,FiskTu00,ATL,24.0,TE,6.0,2.0,1.0,1.0,9.0,0.0,1.0,3.0,3.0,6.0,6.0,3.0,0.0,,0.0,0.0,0.0,104.2,2024-09-04
00-0037306,2023,John FitzPatrick,FitzJo00,ATL,23.0,TE,9.0,0.0,1.0,1.0,12.0,0.0,1.0,2.0,2.0,10.0,10.0,2.0,0.0,,0.0,0.0,0.0,116.7,2024-09-04
00-0037506,2023,Cole Fotheringham,FothCo00,LV,26.0,TE,2.0,0.0,1.0,1.0,6.0,0.0,,1.0,1.0,5.0,5.0,1.0,0.0,,0.0,0.0,0.0,91.7,2024-09-04
00-0034838,2023,Royce Freeman,FreeRo00,LA,27.0,RB,14.0,0.0,2.0,1.0,13.0,0.0,1.0,-1.0,-1.0,14.0,14.0,0.0,0.0,,0.0,0.0,0.0,70.8,2024-09-04
00-0036860,2023,Jake Funk,FunkJa00,IND,25.0,RB,4.0,0.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,,0.0,0.0,0.0,116.7,2024-09-04
00-0036187,2023,Reggie Gilliam,GillRe00,BUF,26.0,FB,17.0,0.0,1.0,1.0,3.0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0038627,2023,Antoine Green,GreeAn00,DET,24.0,WR,9.0,0.0,2.0,1.0,2.0,0.0,,1.0,1.0,1.0,1.0,5.5,0.0,,0.0,0.0,0.0,56.2,2024-09-04
00-0036355,2023,Justin Herbert,HerbJu00,LAC,25.0,QB,13.0,13.0,1.0,1.0,10.0,0.0,1.0,-7.0,-7.0,17.0,17.0,-7.0,0.0,,0.0,0.0,0.0,108.3,2024-09-04
00-0035562,2023,Jesper Horsted,HorsJe00,LV,26.0,TE,13.0,0.0,1.0,1.0,4.0,0.0,,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,83.3,2024-09-04
00-0037077,2023,Sam Howell,HoweSa00,WAS,23.0,QB,17.0,17.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,,0.0,0.0,0.0,83.3,2024-09-04
00-0038397,2023,Evan Hull,HullEv00,IND,23.0,RB,1.0,0.0,1.0,1.0,6.0,0.0,,3.0,3.0,3.0,3.0,3.0,0.0,,0.0,0.0,0.0,91.7,2024-09-04
00-0036254,2023,Collin Johnson,JohnCo01,CHI,26.0,WR,3.0,0.0,1.0,1.0,11.0,0.0,1.0,7.0,7.0,4.0,4.0,7.0,0.0,,0.0,0.0,0.0,112.5,2024-09-04
00-0035726,2023,Jakob Johnson,JohnJa12,LV,29.0,FB,13.0,5.0,2.0,1.0,12.0,0.0,,2.0,2.0,10.0,10.0,3.0,0.0,,1.0,0.5,0.0,68.7,2024-09-04
00-0037311,2023,Ko Kieft,KiefKo00,TB,25.0,TE,16.0,6.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,12.2,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0036176,2023,Mason Kinsey,KinsMa00,TEN,25.0,WR,6.0,0.0,1.0,1.0,6.0,0.0,,-2.0,-2.0,8.0,8.0,-2.0,0.0,,0.0,0.0,0.0,91.7,2024-09-04
00-0037157,2023,Zonovan Knight,KnigZo00,DET,22.0,RB,2.0,0.0,1.0,1.0,8.0,0.0,,-5.0,-5.0,13.0,13.0,-5.0,0.0,,0.0,0.0,0.0,100.0,2024-09-04
00-0037420,2023,Kwamie Lassiter,LassKw00,CIN,25.0,WR,1.0,0.0,1.0,1.0,2.0,0.0,,-1.0,-1.0,3.0,3.0,-1.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0037317,2023,Nick Muse,MuseNi00,MIN,25.0,TE,2.0,0.0,1.0,1.0,22.0,0.0,1.0,12.0,12.0,10.0,10.0,12.0,0.0,,0.0,0.0,0.0,118.7,2024-09-04
00-0035645,2023,Gunner Olszewski,OlszGu00,2TM,27.0,WR,12.0,0.0,1.0,1.0,0.0,0.0,,-1.0,-1.0,1.0,1.0,-1.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0035184,2023,Devine Ozigbo,OzigDe01,DET,27.0,RB,3.0,0.0,1.0,1.0,8.0,0.0,0.0,3.0,3.0,5.0,5.0,3.0,0.0,,0.0,0.0,0.0,100.0,2024-09-04
00-0034750,2023,Rashaad Penny,PennRa00,PHI,27.0,RB,3.0,0.0,1.0,1.0,5.0,0.0,0.0,-1.0,-1.0,6.0,6.0,-1.0,0.0,,0.0,0.0,0.0,87.5,2024-09-04
00-0034193,2023,Kevin Rader,RadeKe00,TEN,28.0,TE,14.0,0.0,3.0,1.0,6.0,0.0,,2.0,2.0,4.0,4.0,10.7,0.0,,0.0,0.0,0.0,42.4,2024-09-04
00-0035956,2023,Giovanni Ricci,RiccGi00,CAR,27.0,TE,5.0,0.0,1.0,1.0,2.0,0.0,,-1.0,-1.0,3.0,3.0,-1.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0038122,2023,Desmond Ridder,RiddDe00,ATL,24.0,QB,15.0,13.0,1.0,1.0,-6.0,0.0,0.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0035831,2023,James Robinson,RobiJa00,GB,25.0,RB,1.0,0.0,1.0,1.0,-2.0,0.0,,-3.0,-3.0,1.0,1.0,-3.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0037289,2023,Malcolm Rodriguez,RodrMa00,DET,24.0,LB,17.0,3.0,1.0,1.0,6.0,0.0,1.0,6.0,6.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,91.7,2024-09-04
00-0035643,2023,Jeffery Simmons,SimmJe01,TEN,26.0,DT,12.0,12.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,118.7,2024-09-04
00-0033863,2023,Dan Skipper,SkipDa00,DET,29.0,T,11.0,1.0,1.0,1.0,4.0,0.0,,-1.0,-1.0,5.0,5.0,-1.0,0.0,,0.0,0.0,0.0,83.3,2024-09-04
00-0032217,2023,Donovan Smith,SmitDo02,KC,30.0,T,12.0,12.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0030565,2023,Geno Smith,SmitGe00,SEA,33.0,QB,15.0,15.0,1.0,1.0,-2.0,0.0,0.0,-8.0,-8.0,6.0,6.0,-8.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0036482,2023,Mike Strachan,StraMi03,CAR,26.0,WR,4.0,1.0,3.0,1.0,45.0,0.0,1.0,37.0,37.0,8.0,8.0,24.3,0.0,,0.0,0.0,0.0,81.9,2024-09-04
00-0039163,2023,CJ Stroud,StroCJ00,HOU,22.0,QB,15.0,15.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0035164,2023,Cody Thompson,ThomCo04,SEA,27.0,WR,7.0,0.0,1.0,1.0,10.0,0.0,,6.0,6.0,4.0,4.0,6.0,0.0,,0.0,0.0,0.0,108.3,2024-09-04
00-0032951,2023,Laquon Treadwell,TreaLa00,BAL,28.0,WR,5.0,1.0,3.0,1.0,16.0,0.0,1.0,16.0,16.0,0.0,0.0,12.0,0.0,,1.0,0.33299999999999996,0.0,52.1,2024-09-04
00-0032394,2023,Nick Vannett,VannNi00,LAC,30.0,TE,8.0,5.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,79.2,2024-09-04
00-0036630,2023,Tylan Wallace,WallTy00,BAL,24.0,WR,11.0,0.0,2.0,1.0,11.0,0.0,1.0,11.0,11.0,0.0,0.0,11.5,0.0,,0.0,0.0,0.0,66.7,2024-09-04
00-0035259,2023,Trevon Wesco,WescTr00,TEN,28.0,TE,15.0,10.0,3.0,1.0,21.0,0.0,1.0,9.0,9.0,12.0,12.0,4.3,0.0,,1.0,0.33299999999999996,0.0,59.0,2024-09-04
00-0031868,2023,Damiere Byrd,ByrdDa00,ATL,30.0,WR,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,22.5,0.0,,0.0,0.0,1.0,0.0,2024-09-04
00-0037156,2023,Irvin Charles,CharIr00,NYJ,26.0,WR,12.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,9.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0032208,2023,Phillip Dorsett,DorsPh00,DEN,30.0,WR,2.0,1.0,3.0,0.0,0.0,0.0,,0.0,,0.0,,26.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0036620,2023,DWayne Eskridge,EskrDW00,SEA,26.0,WR,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,17.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0038092,2023,Erik Ezukanma,EzukEr00,MIA,23.0,WR,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0035806,2023,JaMycal Hasty,HastJa02,2TM,27.0,RB,5.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,12.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0035594,2023,Travis Homer,HomeTr00,CHI,25.0,RB,16.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-5.0,0.0,,1.0,1.0,0.0,39.6,2024-09-04
00-0038891,2023,Shedrick Jackson,JackSh01,CIN,24.0,WR,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,30.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0036032,2023,Sean McKeon,McKeSe01,DAL,26.0,TE,9.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,6.5,0.0,,1.0,0.5,1.0,0.0,2024-09-04
00-0038678,2023,Jordan Mims,MimsJo00,NO,24.0,RB,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,5.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0036423,2023,Albert Okwuegbunam,OkwuAl00,PHI,25.0,TE,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,10.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0036133,2023,James Proche,ProcJa00,CLE,27.0,WR,10.0,1.0,5.0,0.0,0.0,0.0,,0.0,,0.0,,17.2,0.0,,0.0,0.0,1.0,0.0,2024-09-04
00-0036991,2023,Amari Rodgers,RodgAm00,IND,24.0,WR,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,15.0,0.0,,1.0,0.5,0.0,39.6,2024-09-04
00-0029701,2023,Ryan Tannehill,TannRy00,TEN,35.0,QB,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,-1.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0033292,2023,Trent Taylor,TaylTr02,CHI,29.0,WR,17.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0032975,2023,Jonathan Williams,WillJo07,WAS,29.0,RB,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,-1.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
,2023,Rodney Williams,WillRo08,PIT,25.0,TE,13.0,0.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,4.0,0.0,,1.0,0.5,0.0,39.6,2024-09-04
00-0035593,2023,Juwann Winfree,WinfJu00,IND,27.0,WR,8.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,26.0,0.0,,0.0,0.0,0.0,39.6,2024-09-04
00-0036900,2024,JaMarr Chase,ChasJa00,CIN,24.0,WR,17.0,16.0,175.0,127.0,1708.0,,75.0,921.0,7.3,787.0,6.2,8.7,11.0,11.5,9.0,0.051,7.0,118.9,2025-08-04
00-0036963,2024,Amon-Ra St Brown,StxxAm00,DET,25.0,WR,17.0,17.0,141.0,115.0,1263.0,,73.0,851.0,7.4,412.0,3.6,7.7,3.0,38.3,4.0,0.027999999999999997,1.0,129.4,2025-08-04
00-0039338,2024,Brock Bowers,BoweBr01,LV,22.0,TE,17.0,16.0,153.0,112.0,1194.0,,61.0,598.0,5.3,596.0,5.3,6.1,6.0,18.7,6.0,0.039,5.0,92.9,2025-08-04
00-0037744,2024,Trey McBride,McBrTr01,ARI,25.0,TE,16.0,16.0,147.0,111.0,1146.0,,63.0,633.0,5.7,513.0,4.6,6.1,5.0,22.2,3.0,0.02,1.0,99.2,2025-08-04
00-0039337,2024,Malik Nabers,NabeMa00,NYG,21.0,WR,15.0,13.0,170.0,109.0,1204.0,,55.0,742.0,6.8,462.0,4.2,9.1,8.0,13.6,9.0,0.053,2.0,93.8,2025-08-04
